Store_ID,Brand,Month,Net_Sales,Transactions,Avg_Check,Food_Cost_%,Labor_Cost_%,Royalty_%,Marketing_Fee_%,Food_Cost,Labor_Cost,Royalty,Marketing_Fee,Rent,Utilities,Other_OpEx,EBITDA
1048,Morning Crate,2023-08-01,101287,6175,16.4,29.23,28.21,5.0,3.0,29606.19,28573.06,5064.35,3038.61,5864.36,1410.81,2082.9,25646.72
1048,Morning Crate,2023-09-01,131611,6613,19.9,33.39,25.24,5.0,3.0,43944.91,33218.62,6580.55,3948.33,6287.01,1252.32,2077.93,34301.33
1048,Morning Crate,2023-10-01,52739,2621,20.12,31.39,25.92,5.0,3.0,16554.77,13669.95,2636.95,1582.17,4243.5,1556.93,1855.49,10639.24
1048,Morning Crate,2023-11-01,52264,3468,15.07,35.46,25.28,5.0,3.0,18532.81,13212.34,2613.2,1567.92,7202.92,2142.83,2144.46,4847.52
1048,Morning Crate,2023-12-01,68348,3017,22.65,28.22,28.79,5.0,3.0,19287.81,19677.39,3417.4,2050.44,7674.81,1636.74,2593.0,12010.41
1048,Morning Crate,2024-01-01,64649,3938,16.42,28.6,25.84,5.0,3.0,18489.61,16705.3,3232.45,1939.47,7385.94,2055.01,2645.55,12195.67
1048,Morning Crate,2024-02-01,108950,4413,24.69,34.97,29.55,5.0,3.0,38099.82,32194.72,5447.5,3268.5,4573.81,1521.13,2753.46,21091.06
1048,Morning Crate,2024-03-01,89666,4540,19.75,35.73,25.57,5.0,3.0,32037.66,22927.6,4483.3,2689.98,7418.83,2463.38,2179.23,15466.02
1048,Morning Crate,2024-04-01,120505,5314,22.68,30.8,30.22,5.0,3.0,37115.54,36416.61,6025.25,3615.15,5279.28,1852.54,2711.33,27489.3
1048,Morning Crate,2024-05-01,92573,4089,22.64,35.99,30.64,5.0,3.0,33317.02,28364.37,4628.65,2777.19,7661.2,2306.7,2324.48,11193.39
1048,Morning Crate,2024-06-01,54969,3406,16.14,30.38,27.34,5.0,3.0,16699.58,15028.52,2748.45,1649.07,5804.17,2134.26,1485.22,9419.73
1048,Morning Crate,2024-07-01,77299,3997,19.34,29.01,30.72,5.0,3.0,22424.44,23746.25,3864.95,2318.97,4842.54,1935.94,2524.24,15641.67
1048,Morning Crate,2024-08-01,108073,4904,22.04,33.14,27.67,5.0,3.0,35815.39,29903.8,5403.65,3242.19,5298.48,2269.67,2753.63,23386.19
1048,Morning Crate,2024-09-01,133542,7666,17.42,30.9,30.31,5.0,3.0,41264.48,40476.58,6677.1,4006.26,7941.51,2403.19,2513.9,28258.98
1048,Morning Crate,2024-10-01,88206,4109,21.47,33.8,28.13,5.0,3.0,29813.63,24812.35,4410.3,2646.18,4140.14,1214.56,1344.6,19824.24
1048,Morning Crate,2024-11-01,101057,6581,15.36,34.22,29.57,5.0,3.0,34581.71,29882.55,5052.85,3031.71,4702.15,2294.32,2380.18,19131.53
1048,Morning Crate,2024-12-01,92984,4545,20.46,31.16,31.72,5.0,3.0,28973.81,29494.52,4649.2,2789.52,4723.9,2004.42,2895.81,17452.82
1049,Morning Crate,2022-01-01,116700,7206,16.19,29.56,26.39,5.0,3.0,34496.52,30797.13,5835.0,3501.0,4132.74,1609.0,2877.97,33450.64
1049,Morning Crate,2022-02-01,106391,6605,16.11,33.3,25.41,5.0,3.0,35428.2,27033.95,5319.55,3191.73,5516.08,2256.25,2808.65,24836.59
1049,Morning Crate,2022-03-01,101190,5466,18.51,31.91,28.36,5.0,3.0,32289.73,28697.48,5059.5,3035.7,6693.31,1374.86,2660.76,21378.66
1049,Morning Crate,2022-04-01,53981,2293,23.54,33.09,28.06,5.0,3.0,17862.31,15147.07,2699.05,1619.43,4640.04,2165.31,2975.11,6872.68
1049,Morning Crate,2022-05-01,131398,5634,23.32,28.57,31.82,5.0,3.0,37540.41,41810.84,6569.9,3941.94,4480.61,1729.58,2969.53,32355.19
1049,Morning Crate,2022-06-01,102812,6368,16.15,28.17,27.69,5.0,3.0,28962.14,28468.64,5140.6,3084.36,5433.46,2039.92,2608.1,27074.78
1049,Morning Crate,2022-07-01,140892,9015,15.63,31.79,26.2,5.0,3.0,44789.57,36913.7,7044.6,4226.76,6509.04,2013.24,2804.02,36591.07
1049,Morning Crate,2022-08-01,137908,5699,24.2,34.48,28.12,5.0,3.0,47550.68,38779.73,6895.4,4137.24,6605.96,2484.31,2440.76,29013.92
1049,Morning Crate,2022-09-01,135992,7205,18.87,29.4,31.66,5.0,3.0,39981.65,43055.07,6799.6,4079.76,7019.31,1694.92,2586.52,30775.17
1049,Morning Crate,2022-10-01,102254,4220,24.23,30.68,26.5,5.0,3.0,31371.53,27097.31,5112.7,3067.62,5445.95,1628.48,1469.62,27060.79
1049,Morning Crate,2022-11-01,50645,2731,18.54,30.01,28.82,5.0,3.0,15198.56,14595.89,2532.25,1519.35,4764.99,1606.4,1580.77,8846.79
1049,Morning Crate,2022-12-01,85824,3573,24.02,33.86,31.09,5.0,3.0,29060.01,26682.68,4291.2,2574.72,5164.23,1201.98,1828.61,15020.57
1049,Morning Crate,2023-01-01,120548,6928,17.4,34.56,31.71,5.0,3.0,41661.39,38225.77,6027.4,3616.44,4836.14,1911.96,2646.51,21622.39
1049,Morning Crate,2023-02-01,69628,2908,23.94,35.94,29.33,5.0,3.0,25024.3,20421.89,3481.4,2088.84,5007.5,2155.38,1310.34,10138.35
1049,Morning Crate,2023-03-01,106231,4503,23.59,29.36,26.5,5.0,3.0,31189.42,28151.22,5311.55,3186.93,6423.19,2239.9,2041.97,27686.82
1049,Morning Crate,2023-04-01,89098,3804,23.42,31.52,28.03,5.0,3.0,28083.69,24974.17,4454.9,2672.94,4659.92,1741.02,1734.31,20777.05
1049,Morning Crate,2023-05-01,107157,4488,23.88,31.43,26.67,5.0,3.0,33679.45,28578.77,5357.85,3214.71,4954.97,1728.55,1476.29,28166.41
1049,Morning Crate,2023-06-01,93462,3753,24.9,28.45,31.38,5.0,3.0,26589.94,29328.38,4673.1,2803.86,5338.24,1602.91,1552.68,21572.89
1049,Morning Crate,2023-07-01,76988,3790,20.31,35.17,27.44,5.0,3.0,27076.68,21125.51,3849.4,2309.64,6235.52,1438.43,2727.04,12225.78
1049,Morning Crate,2023-08-01,134684,5629,23.93,34.7,26.63,5.0,3.0,46735.35,35866.35,6734.2,4040.52,7977.79,1331.03,1829.69,30169.07
1049,Morning Crate,2023-09-01,87761,4012,21.87,35.99,25.54,5.0,3.0,31585.18,22414.16,4388.05,2632.83,7177.91,1537.09,2655.65,15370.13
1049,Morning Crate,2023-10-01,142335,7034,20.24,28.07,31.57,5.0,3.0,39953.43,44935.16,7116.75,4270.05,7967.51,1579.86,1595.14,34917.1
1049,Morning Crate,2023-11-01,129455,5787,22.37,29.68,26.47,5.0,3.0,38422.24,34266.74,6472.75,3883.65,5633.17,2378.32,2768.45,35629.68
1049,Morning Crate,2023-12-01,94763,5956,15.91,31.06,27.51,5.0,3.0,29433.39,26069.3,4738.15,2842.89,6340.19,2386.4,1485.8,21466.88
1049,Morning Crate,2024-01-01,132852,5415,24.53,28.77,26.95,5.0,3.0,38221.52,35803.61,6642.6,3985.56,4216.27,2416.85,1834.11,39731.48
1049,Morning Crate,2024-02-01,148633,6155,24.15,34.18,31.39,5.0,3.0,50802.76,46655.9,7431.65,4458.99,5580.61,1948.49,2578.31,29176.29
1049,Morning Crate,2024-03-01,51483,2488,20.69,30.6,28.25,5.0,3.0,15753.8,14543.95,2574.15,1544.49,6191.38,2232.07,1988.93,6654.23
1049,Morning Crate,2024-04-01,69100,4197,16.46,29.23,31.74,5.0,3.0,20197.93,21932.34,3455.0,2073.0,7229.34,2191.53,1697.51,10323.35
1049,Morning Crate,2024-05-01,96637,5706,16.94,35.92,25.28,5.0,3.0,34712.01,24429.83,4831.85,2899.11,4729.39,2020.86,1968.43,21045.52
1049,Morning Crate,2024-06-01,135855,5716,23.77,31.82,25.88,5.0,3.0,43229.06,35159.27,6792.75,4075.65,7068.45,2347.55,1068.25,36114.02
1049,Morning Crate,2024-07-01,81909,3684,22.23,32.14,30.01,5.0,3.0,26325.55,24580.89,4095.45,2457.27,4516.23,1791.73,2441.83,15700.05
1049,Morning Crate,2024-08-01,105864,6392,16.56,34.01,30.54,5.0,3.0,36004.35,32330.87,5293.2,3175.92,7560.61,1596.51,2720.01,17182.53
1049,Morning Crate,2024-09-01,132865,5879,22.6,33.1,31.66,5.0,3.0,43978.32,42065.06,6643.25,3985.95,4843.48,1654.65,2001.51,27692.78
1049,Morning Crate,2024-10-01,57308,2684,21.35,32.83,28.66,5.0,3.0,18814.22,16424.47,2865.4,1719.24,5672.71,1903.31,2085.68,7822.97
1049,Morning Crate,2024-11-01,143898,9206,15.63,34.46,29.66,5.0,3.0,49587.25,42680.15,7194.9,4316.94,4843.33,2232.88,1596.81,31445.74
1049,Morning Crate,2024-12-01,92868,3949,23.52,31.03,29.51,5.0,3.0,28816.94,27405.35,4643.4,2786.04,6853.55,2268.86,1111.18,18982.68
1050,Morning Crate,2022-01-01,130337,5948,21.91,32.58,27.99,5.0,3.0,42463.79,36481.33,6516.85,3910.11,5482.63,2078.21,2138.35,31265.73
1050,Morning Crate,2022-02-01,137323,9084,15.12,29.73,26.23,5.0,3.0,40826.13,36019.82,6866.15,4119.69,6694.74,1249.64,2473.6,39073.23
1050,Morning Crate,2022-03-01,63195,2672,23.65,32.54,28.6,5.0,3.0,20563.65,18073.77,3159.75,1895.85,4340.55,1860.1,2501.07,10800.26
1050,Morning Crate,2022-04-01,50989,3269,15.6,30.39,27.49,5.0,3.0,15495.56,14016.88,2549.45,1529.67,4303.36,1745.84,2545.01,8803.23
1050,Morning Crate,2022-05-01,77427,3231,23.96,31.29,28.43,5.0,3.0,24226.91,22012.5,3871.35,2322.81,7563.6,1269.98,1353.12,14806.73
1050,Morning Crate,2022-06-01,132662,6342,20.92,30.95,28.14,5.0,3.0,41058.89,37331.09,6633.1,3979.86,4255.91,1419.67,1608.2,36375.28
1050,Morning Crate,2022-07-01,112413,7152,15.72,33.3,31.08,5.0,3.0,37433.53,34937.96,5620.65,3372.39,4885.55,1871.69,1180.9,23110.33
1050,Morning Crate,2022-08-01,76268,3796,20.09,28.67,27.63,5.0,3.0,21866.04,21072.85,3813.4,2288.04,7394.69,1541.6,2906.55,15384.83
1050,Morning Crate,2022-09-01,112043,7209,15.54,31.61,30.08,5.0,3.0,35416.79,33702.53,5602.15,3361.29,6152.49,2350.77,1658.16,23798.82
1050,Morning Crate,2022-10-01,110061,5504,20.0,34.86,28.27,5.0,3.0,38367.26,31114.24,5503.05,3301.83,7242.63,1687.34,1221.31,21623.34
1050,Morning Crate,2022-11-01,61664,3614,17.06,34.96,28.61,5.0,3.0,21557.73,17642.07,3083.2,1849.92,5788.64,1748.93,2939.81,7053.7
1050,Morning Crate,2022-12-01,116141,6676,17.4,34.17,29.36,5.0,3.0,39685.38,34099.0,5807.05,3484.23,4552.48,2014.94,1484.08,25013.84
1050,Morning Crate,2023-01-01,133571,5417,24.66,35.53,27.63,5.0,3.0,47457.78,36905.67,6678.55,4007.13,6090.6,1757.11,2252.78,28421.38
1050,Morning Crate,2023-02-01,104168,5332,19.54,34.71,26.2,5.0,3.0,36156.71,27292.02,5208.4,3125.04,5923.23,1690.67,2745.63,22026.3
1050,Morning Crate,2023-03-01,58642,3874,15.14,30.2,27.48,5.0,3.0,17709.88,16114.82,2932.1,1759.26,6694.74,1343.18,2493.75,9594.27
1050,Morning Crate,2023-04-01,97296,6037,16.12,31.7,28.66,5.0,3.0,30842.83,27885.03,4864.8,2918.88,5110.21,1814.57,1307.67,22552.01
1050,Morning Crate,2023-05-01,62554,3027,20.67,35.75,26.0,5.0,3.0,22363.06,16264.04,3127.7,1876.62,5249.18,1619.13,1167.84,10886.43
1050,Morning Crate,2023-06-01,60104,2498,24.06,31.57,30.75,5.0,3.0,18974.83,18481.98,3005.2,1803.12,4651.07,1562.73,1220.4,10404.67
1050,Morning Crate,2023-07-01,85601,3426,24.99,34.62,25.21,5.0,3.0,29635.07,21580.01,4280.05,2568.03,4517.44,2171.32,1833.88,19015.2
1050,Morning Crate,2023-08-01,80425,3487,23.06,32.22,26.23,5.0,3.0,25912.94,21095.48,4021.25,2412.75,4269.72,1588.55,1992.55,19131.76
1050,Morning Crate,2023-09-01,99658,4809,20.72,32.46,25.23,5.0,3.0,32348.99,25143.71,4982.9,2989.74,5144.87,1505.63,1123.72,26418.44
1050,Morning Crate,2023-10-01,125296,6941,18.05,32.03,27.05,5.0,3.0,40132.31,33892.57,6264.8,3758.88,6843.64,1341.28,2317.34,30745.18
1050,Morning Crate,2023-11-01,81362,4989,16.31,28.68,30.57,5.0,3.0,23334.62,24872.36,4068.1,2440.86,4589.55,1591.7,2508.27,17956.54
1050,Morning Crate,2023-12-01,142668,9153,15.59,29.41,26.16,5.0,3.0,41958.66,37321.95,7133.4,4280.04,4418.97,2176.7,1403.32,43974.96
1050,Morning Crate,2024-01-01,132300,5405,24.48,33.3,25.17,5.0,3.0,44055.9,33299.91,6615.0,3969.0,6427.63,1826.91,2353.84,33751.81
1050,Morning Crate,2024-02-01,69017,4308,16.02,28.24,29.92,5.0,3.0,19490.4,20649.89,3450.85,2070.51,4692.99,1933.49,2177.1,14551.77
1050,Morning Crate,2024-03-01,60834,3433,17.72,30.32,26.79,5.0,3.0,18444.87,16297.43,3041.7,1825.02,6007.51,2371.77,2314.5,10531.2
1050,Morning Crate,2024-04-01,138793,5716,24.28,32.74,25.26,5.0,3.0,45440.83,35059.11,6939.65,4163.79,5879.67,1801.39,1402.97,38105.59
1050,Morning Crate,2024-05-01,116141,5044,23.03,28.03,26.25,5.0,3.0,32554.32,30487.01,5807.05,3484.23,4514.4,2235.74,1437.72,35620.53
1050,Morning Crate,2024-06-01,120579,5167,23.34,30.04,28.61,5.0,3.0,36221.93,34497.65,6028.95,3617.37,4148.87,1704.09,1429.27,32930.87
1050,Morning Crate,2024-07-01,122702,4946,24.81,34.86,26.41,5.0,3.0,42773.92,32405.6,6135.1,3681.06,7072.7,2422.47,1810.42,26400.73
1050,Morning Crate,2024-08-01,79257,5254,15.09,32.86,29.98,5.0,3.0,26043.85,23761.25,3962.85,2377.71,6522.1,1898.23,1512.82,13178.19
1050,Morning Crate,2024-09-01,111407,6153,18.11,31.89,25.89,5.0,3.0,35527.69,28843.27,5570.35,3342.21,4016.1,1201.8,2323.1,30582.48
1050,Morning Crate,2024-10-01,114376,7255,15.77,28.08,29.59,5.0,3.0,32116.78,33843.86,5718.8,3431.28,6706.87,1478.23,2017.84,29062.34
1050,Morning Crate,2024-11-01,142413,5782,24.63,29.15,27.24,5.0,3.0,41513.39,38793.3,7120.65,4272.39,6028.45,1269.7,1929.64,41485.48
1050,Morning Crate,2024-12-01,130965,6054,21.63,30.61,29.29,5.0,3.0,40088.39,38359.65,6548.25,3928.95,6606.84,2043.68,1094.29,32294.95
1051,Morning Crate,2022-01-01,92081,3859,23.86,30.48,29.84,5.0,3.0,28066.29,27476.97,4604.05,2762.43,6648.48,1404.36,2706.1,18412.32
1051,Morning Crate,2022-02-01,111231,4536,24.52,32.13,29.87,5.0,3.0,35738.52,33224.7,5561.55,3336.93,5199.75,1452.01,2256.6,24460.94
1051,Morning Crate,2022-03-01,56654,2590,21.87,34.12,25.65,5.0,3.0,19330.34,14531.75,2832.7,1699.62,5285.89,2130.37,1938.72,8904.61
1051,Morning Crate,2022-04-01,140927,6680,21.1,32.52,29.94,5.0,3.0,45829.46,42193.54,7046.35,4227.81,7641.41,2074.55,1440.81,30473.07
1051,Morning Crate,2022-05-01,121554,7130,17.05,32.4,29.84,5.0,3.0,39383.5,36271.71,6077.7,3646.62,6831.37,1790.09,2779.4,24773.61
1051,Morning Crate,2022-06-01,121439,7187,16.9,29.02,26.08,5.0,3.0,35241.6,31671.29,6071.95,3643.17,4076.86,1890.45,2802.68,36041.0
1051,Morning Crate,2022-07-01,108186,4543,23.81,32.67,31.26,5.0,3.0,35344.37,33818.94,5409.3,3245.58,4585.15,1319.86,2833.62,21629.18
1051,Morning Crate,2022-08-01,78482,3497,22.44,35.76,31.56,5.0,3.0,28065.16,24768.92,3924.1,2354.46,7768.34,1925.14,1012.35,8663.53
1051,Morning Crate,2022-09-01,58241,2347,24.82,35.19,30.46,5.0,3.0,20495.01,17740.21,2912.05,1747.23,4731.11,1545.79,1088.03,7981.57
1051,Morning Crate,2022-10-01,61009,2616,23.32,28.64,28.28,5.0,3.0,17472.98,17253.35,3050.45,1830.27,5465.45,1536.58,1339.81,13060.11
1051,Morning Crate,2022-11-01,137350,6197,22.16,29.07,27.78,5.0,3.0,39927.64,38155.83,6867.5,4120.5,7981.94,1575.74,1516.67,37204.18
1051,Morning Crate,2022-12-01,114825,6249,18.37,33.64,30.75,5.0,3.0,38627.13,35308.69,5741.25,3444.75,5552.95,2154.11,2194.6,21801.52
1051,Morning Crate,2023-01-01,112419,4737,23.73,32.24,30.36,5.0,3.0,36243.89,34130.41,5620.95,3372.57,4040.19,1672.13,2101.11,25237.75
1051,Morning Crate,2023-02-01,113289,5400,20.98,29.31,25.71,5.0,3.0,33205.01,29126.6,5664.45,3398.67,4980.38,1262.81,1310.74,34340.34
1051,Morning Crate,2023-03-01,64029,2816,22.74,35.15,30.9,5.0,3.0,22506.19,19784.96,3201.45,1920.87,7074.89,2185.42,1496.99,5858.23
1051,Morning Crate,2023-04-01,106577,6846,15.57,31.95,31.84,5.0,3.0,34051.35,33934.12,5328.85,3197.31,5032.43,1982.14,1023.13,22027.67
1051,Morning Crate,2023-05-01,99594,4816,20.68,32.16,27.01,5.0,3.0,32029.43,26900.34,4979.7,2987.82,4168.44,2104.83,2285.15,24138.29
1051,Morning Crate,2023-06-01,108348,4995,21.69,30.12,27.07,5.0,3.0,32634.42,29329.8,5417.4,3250.44,7346.95,2048.81,1507.22,26812.96
1051,Morning Crate,2023-07-01,76204,3522,21.64,34.87,30.26,5.0,3.0,26572.33,23059.33,3810.2,2286.12,6357.08,1299.53,2667.89,10151.52
1051,Morning Crate,2023-08-01,146925,6638,22.13,29.6,28.86,5.0,3.0,43489.8,42402.56,7346.25,4407.75,5820.62,2314.27,2164.32,38979.43
1051,Morning Crate,2023-09-01,79695,3384,23.55,33.99,31.78,5.0,3.0,27088.33,25327.07,3984.75,2390.85,4650.03,1973.61,1452.02,12828.34
1051,Morning Crate,2023-10-01,97747,4874,20.05,28.77,26.0,5.0,3.0,28121.81,25414.22,4887.35,2932.41,5798.95,1584.04,2115.06,26893.16
1051,Morning Crate,2023-11-01,123733,6548,18.9,29.67,28.97,5.0,3.0,36711.58,35845.45,6186.65,3711.99,7014.51,2276.37,1257.04,30729.41
1051,Morning Crate,2023-12-01,124267,6218,19.99,31.02,26.11,5.0,3.0,38547.62,32446.11,6213.35,3728.01,5335.84,2152.2,1693.81,34150.06
1051,Morning Crate,2024-01-01,75969,4409,17.23,30.39,25.75,5.0,3.0,23086.98,19562.02,3798.45,2279.07,6258.4,2411.2,1689.45,16883.43
1051,Morning Crate,2024-02-01,141213,6125,23.06,29.97,29.23,5.0,3.0,42321.54,41276.56,7060.65,4236.39,4194.42,1764.07,2415.39,37943.98
1051,Morning Crate,2024-03-01,110360,4835,22.83,34.96,26.97,5.0,3.0,38581.86,29764.09,5518.0,3310.8,6640.47,2023.38,2212.5,22308.9
1051,Morning Crate,2024-04-01,149469,6871,21.75,28.6,30.74,5.0,3.0,42748.13,45946.77,7473.45,4484.07,4557.28,1943.1,1406.18,40910.02
1051,Morning Crate,2024-05-01,50489,2491,20.27,34.1,31.45,5.0,3.0,17216.75,15878.79,2524.45,1514.67,7239.76,2215.4,1840.01,2059.17
1051,Morning Crate,2024-06-01,106839,6142,17.39,33.94,28.83,5.0,3.0,36261.16,30801.68,5341.95,3205.17,7687.72,1600.06,2438.34,19502.92
1051,Morning Crate,2024-07-01,97625,6254,15.61,32.26,25.14,5.0,3.0,31493.83,24542.92,4881.25,2928.75,6534.33,1997.97,1208.09,24037.86
1051,Morning Crate,2024-08-01,123890,6668,18.58,32.51,30.5,5.0,3.0,40276.64,37786.45,6194.5,3716.7,4174.79,2263.22,2270.85,27206.85
1051,Morning Crate,2024-09-01,85045,4000,21.26,28.48,28.62,5.0,3.0,24220.82,24339.88,4252.25,2551.35,6209.68,1421.83,1994.27,20054.92
1051,Morning Crate,2024-10-01,103983,5395,19.27,28.79,29.71,5.0,3.0,29936.71,30893.35,5199.15,3119.49,5911.52,1464.06,2290.18,25168.54
1051,Morning Crate,2024-11-01,58281,3399,17.15,28.75,31.85,5.0,3.0,16755.79,18562.5,2914.05,1748.43,6469.98,1306.02,2653.55,7870.68
1051,Morning Crate,2024-12-01,92696,4360,21.26,32.28,28.52,5.0,3.0,29922.27,26436.9,4634.8,2780.88,7516.87,2458.54,1472.82,17472.92
1052,Morning Crate,2022-01-01,107500,4600,23.37,31.94,30.5,5.0,3.0,34335.5,32787.5,5375.0,3225.0,7010.12,1458.59,2857.45,20450.84
1052,Morning Crate,2022-02-01,76756,3622,21.19,34.97,29.14,5.0,3.0,26841.57,22366.7,3837.8,2302.68,4518.31,1801.49,1871.12,13216.33
1052,Morning Crate,2022-03-01,79162,3959,20.0,34.54,30.08,5.0,3.0,27342.55,23811.93,3958.1,2374.86,5752.3,1898.04,2535.31,11488.91
1052,Morning Crate,2022-04-01,108366,6960,15.57,32.1,31.24,5.0,3.0,34785.49,33853.54,5418.3,3250.98,7772.57,2278.16,1947.85,19059.11
1052,Morning Crate,2022-05-01,57609,2796,20.6,34.72,27.64,5.0,3.0,20001.84,15923.13,2880.45,1728.27,6165.2,2199.16,1635.58,7075.37
1052,Morning Crate,2022-06-01,88525,3895,22.73,32.85,30.85,5.0,3.0,29080.46,27309.96,4426.25,2655.75,4379.59,1622.79,1152.61,17897.59
1052,Morning Crate,2022-07-01,126408,7872,16.06,29.94,27.42,5.0,3.0,37846.56,34661.07,6320.4,3792.24,7446.68,2075.35,1361.37,32904.33
1052,Morning Crate,2022-08-01,112953,5690,19.85,31.13,27.16,5.0,3.0,35162.27,30678.03,5647.65,3388.59,4389.28,1429.66,2743.87,29513.65
1052,Morning Crate,2022-09-01,112408,6072,18.51,29.04,26.0,5.0,3.0,32643.28,29226.08,5620.4,3372.24,7563.49,1473.25,1561.7,30947.56
1052,Morning Crate,2022-10-01,107372,5127,20.94,32.11,31.69,5.0,3.0,34477.15,34026.19,5368.6,3221.16,4647.2,1585.1,2348.61,21697.99
1052,Morning Crate,2022-11-01,106450,4798,22.19,28.99,30.61,5.0,3.0,30859.85,32584.35,5322.5,3193.5,5080.8,1280.27,2747.69,25381.04
1052,Morning Crate,2022-12-01,83710,3880,21.57,31.41,25.66,5.0,3.0,26293.31,21479.99,4185.5,2511.3,6393.8,2479.42,1019.14,19347.54
1052,Morning Crate,2023-01-01,119929,4960,24.18,28.59,28.53,5.0,3.0,34287.7,34215.74,5996.45,3597.87,5186.55,2202.02,2885.2,31557.47
1052,Morning Crate,2023-02-01,135299,8533,15.86,30.68,27.15,5.0,3.0,41509.73,36733.68,6764.95,4058.97,7681.96,1557.65,2742.64,34249.42
1052,Morning Crate,2023-03-01,118356,5044,23.46,28.89,29.24,5.0,3.0,34193.05,34607.29,5917.8,3550.68,5167.66,1809.02,2837.04,30273.46
1052,Morning Crate,2023-04-01,111992,4803,23.32,33.01,26.9,5.0,3.0,36968.56,30125.85,5599.6,3359.76,4858.87,2297.76,1636.25,27145.35
1052,Morning Crate,2023-05-01,60023,2418,24.82,32.37,29.23,5.0,3.0,19429.45,17544.72,3001.15,1800.69,5027.69,2469.73,2604.78,8144.79
1052,Morning Crate,2023-06-01,118957,6244,19.05,31.41,25.71,5.0,3.0,37364.39,30583.84,5947.85,3568.71,6840.1,2489.85,1578.64,30583.62
1052,Morning Crate,2023-07-01,141419,6532,21.65,32.89,28.11,5.0,3.0,46512.71,39752.88,7070.95,4242.57,4859.2,1966.72,1301.81,35712.16
1052,Morning Crate,2023-08-01,128340,7059,18.18,31.12,28.1,5.0,3.0,39939.41,36063.54,6417.0,3850.2,5728.28,1589.45,2550.11,32202.01
1052,Morning Crate,2023-09-01,107846,4463,24.16,31.17,30.33,5.0,3.0,33615.6,32709.69,5392.3,3235.38,6966.98,2381.39,1993.6,21551.06
1052,Morning Crate,2023-10-01,84838,3554,23.87,33.91,26.66,5.0,3.0,28768.57,22617.81,4241.9,2545.14,7495.38,2469.93,1859.46,14839.81
1052,Morning Crate,2023-11-01,91904,5482,16.76,32.27,29.35,5.0,3.0,29657.42,26973.82,4595.2,2757.12,5449.23,1579.33,1909.42,18982.46
1052,Morning Crate,2023-12-01,119149,4844,24.6,34.34,25.77,5.0,3.0,40915.77,30704.7,5957.45,3574.47,6714.45,2436.32,2682.7,26163.14
1052,Morning Crate,2024-01-01,109346,5174,21.13,33.8,30.45,5.0,3.0,36958.95,33295.86,5467.3,3280.38,7052.23,1739.09,2747.05,18805.14
1052,Morning Crate,2024-02-01,147036,8417,17.47,29.72,28.25,5.0,3.0,43699.1,41537.67,7351.8,4411.08,6458.59,1270.96,2843.55,39463.25
1052,Morning Crate,2024-03-01,54384,3356,16.21,31.62,27.36,5.0,3.0,17196.22,14879.46,2719.2,1631.52,4744.87,2052.55,2356.86,8803.32
1052,Morning Crate,2024-04-01,139565,8195,17.03,34.92,27.66,5.0,3.0,48736.1,38603.68,6978.25,4186.95,4564.74,1681.89,1583.38,33230.01
1052,Morning Crate,2024-05-01,123821,5506,22.49,33.71,29.38,5.0,3.0,41740.06,36378.61,6191.05,3714.63,4731.54,1320.15,2263.18,27481.78
1052,Morning Crate,2024-06-01,92253,5166,17.86,34.07,31.35,5.0,3.0,31430.6,28921.32,4612.65,2767.59,6646.73,2046.37,1371.92,14455.82
1052,Morning Crate,2024-07-01,132481,6640,19.95,28.47,30.96,5.0,3.0,37717.34,41016.12,6624.05,3974.43,4148.62,1246.32,1845.62,35908.5
1052,Morning Crate,2024-08-01,126189,7302,17.28,35.56,31.79,5.0,3.0,44872.81,40115.48,6309.45,3785.67,4022.33,1409.67,1062.89,24610.7
1052,Morning Crate,2024-09-01,103007,6321,16.3,33.11,26.41,5.0,3.0,34105.62,27204.15,5150.35,3090.21,6533.38,1543.91,1240.28,24139.1
1052,Morning Crate,2024-10-01,90957,4679,19.44,34.45,27.35,5.0,3.0,31334.69,24876.74,4547.85,2728.71,6389.78,1727.6,1854.97,17496.66
1052,Morning Crate,2024-11-01,51969,2922,17.79,31.46,28.28,5.0,3.0,16349.45,14696.83,2598.45,1559.07,5806.67,1495.62,1924.33,7538.58
1052,Morning Crate,2024-12-01,134283,7834,17.14,33.61,25.2,5.0,3.0,45132.52,33839.32,6714.15,4028.49,7557.17,2089.62,1889.46,33032.27
1053,Morning Crate,2022-01-01,144996,7719,18.78,29.26,27.18,5.0,3.0,42425.83,39409.91,7249.8,4349.88,5466.64,1544.9,1121.66,43427.38
1053,Morning Crate,2022-02-01,119372,7047,16.94,32.16,26.21,5.0,3.0,38390.04,31287.4,5968.6,3581.16,6930.58,1259.32,2545.21,29409.69
1053,Morning Crate,2022-03-01,137117,6500,21.09,29.23,26.0,5.0,3.0,40079.3,35650.42,6855.85,4113.51,6090.8,1626.43,2102.82,40597.87
1053,Morning Crate,2022-04-01,129407,5650,22.9,28.71,27.3,5.0,3.0,37152.75,35328.11,6470.35,3882.21,4785.05,2275.83,1830.05,37682.65
1053,Morning Crate,2022-05-01,55364,3305,16.75,34.77,28.92,5.0,3.0,19250.06,16011.27,2768.2,1660.92,4055.78,1877.76,2163.34,7576.67
1053,Morning Crate,2022-06-01,87173,5247,16.61,33.68,30.81,5.0,3.0,29359.87,26858.0,4358.65,2615.19,5398.37,1475.69,1625.89,15481.34
